wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran,chunkTest_s2.thisRepN,chunkTest_s2.thisTrialN,chunkTest_s2.thisN,chunkTest_s2.thisIndex,chunkTest_s2.ran,GJTest_s2.thisRepN,GJTest_s2.thisTrialN,GJTest_s2.thisN,GJTest_s2.thisIndex,GJTest_s2.ran
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,1609.7012,1,1,1,14.8659,1,,14.8659,1626.1421,0,37,37,37,1,SBJ-N5-GO-INTR-LOC-N4.mp3,SBJ-N5-GO-INTR-LOC-N4.mp4,SBJ-N4-REVEAL-INTR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,1626.1424,1,2,2,13.6973,1,,13.6973,1641.4303,0,38,38,38,1,SBJ-N3-JUMP-INTR-LOC-N2.mp3,SBJ-N3-JUMP-INTR-LOC-N2.mp4,SBJ-N2-JUMP-INTR-LOC-N3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,1641.4305,1,1,1,20.1433,1,20.4767,20.1433,1663.2963,0,39,39,39,1,SBJ-N4-JUMP-INTR-LOC-N1.mp3,SBJ-N4-JUMP-INTR-LOC-N1.mp4,SBJ-N1-REVEAL-INTR-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,1663.2966,1,2,1,28.8187,0,25.1304,28.8187,1693.8866,0,40,40,40,1,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp3,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N2-Aa-SBJ-N5-HIDE-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,1693.8869,1,1,1,58.9365,1,47.0603,58.9365,1754.414,0,41,41,41,1,OBJ-N5-SBJ-N3-REVEAL-TR-LOC-N4.mp3,OBJ-N5-SBJ-N3-REVEAL-TR-LOC-N4.mp4,OBJ-N4-SBJ-N3-REVEAL-TR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,1771.1826,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,JUMP|N5|N4|HIDE|Ab|N2|REVEAL,timó|dabi|zsübe,bonip|timó|dabi|zsübe|zsot|murak|girda,1,11.6268,17.6142,timó dabi zsübe,1802.1501,0,0,0,0,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,JUMP|N5|N4|HIDE|Ab|N2|REVEAL,timó dabi zsübe,timó|dabi|zsübe,bonip|timó|dabi|zsübe|zsot|murak|girda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,1802.6543,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,N2|N1|Aa|JUMP|Ab|N3,zilép|bonip,murak|pekli|gyék|bonip|zsot|zilép,1,7.7307,9.7252,zilép bonip,1815.153,0,1,1,1,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,N2|N1|Aa|JUMP|Ab|N3,zilép bonip,zilép|bonip,murak|pekli|gyék|bonip|zsot|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N4 GO-INTR,,,1815.6571,1,SBJ-N4-GO-INTR.mp4,N4|GO,N4|REVEAL|N2|N1|GO|JUMP,dabi|kávler,dabi|girda|murak|pekli|kávler|bonip,1,6.9181,9.12,dabi kávler,1827.3154,0,2,2,2,1,SBJ-N4-GO-INTR.mp4,N4|GO,N4|REVEAL|N2|N1|GO|JUMP,dabi kávler,dabi|kávler,dabi|girda|murak|pekli|kávler|bonip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 PUSH-TR,,,1827.8196,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,N5|N4|PUSH,N2|GO|N1|JUMP|N5|PUSH|N4,timó|dabi|vánta,murak|kávler|pekli|bonip|timó|vánta|dabi,1,5.7165,10.3704,timó dabi vánta,1840.3931,0,3,3,3,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,N5|N4|PUSH,N2|GO|N1|JUMP|N5|PUSH|N4,timó dabi vánta,timó|dabi|vánta,murak|kávler|pekli|bonip|timó|vánta|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,1840.8991,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,REVEAL|Ab|PUSH|N3|N5|Aa|N1,timó|zilép|girda,girda|zsot|vánta|zilép|timó|gyék|pekli,1,7.1195,13.607,timó zilép girda,1857.912,0,4,4,4,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,REVEAL|Ab|PUSH|N3|N5|Aa|N1,timó zilép girda,timó|zilép|girda,girda|zsot|vánta|zilép|timó|gyék|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N4 HIDE-INTR,,,1858.4168,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,Ab|GO|HIDE|N4|Aa|JUMP,dabi|zsübe,zsot|kávler|zsübe|dabi|gyék|bonip,1,6.4379,8.8642,dabi zsübe,1869.6789,0,5,5,5,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,Ab|GO|HIDE|N4|Aa|JUMP,dabi zsübe,dabi|zsübe,zsot|kávler|zsübe|dabi|gyék|bonip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 PUSH-TR,,,1870.1843,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,N5|N4|PUSH,N5|Aa|N3|Ab|PUSH|N1|N4,timó|dabi|vánta,timó|gyék|zilép|zsot|vánta|pekli|dabi,1,4.8472,7.7645,timó dabi vánta,1881.4728,0,6,6,6,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,N5|N4|PUSH,N5|Aa|N3|Ab|PUSH|N1|N4,timó dabi vánta,timó|dabi|vánta,timó|gyék|zilép|zsot|vánta|pekli|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N3 REVEAL-INTR,,,1881.9776,1,SBJ-N3-REVEAL-INTR.mp4,N3|REVEAL,N1|N4|HIDE|N5|REVEAL|N3,zilép|girda,pekli|dabi|zsübe|timó|girda|zilép,1,3.6326,5.0843,zilép girda,1888.9477,0,7,7,7,1,SBJ-N3-REVEAL-INTR.mp4,N3|REVEAL,N1|N4|HIDE|N5|REVEAL|N3,zilép girda,zilép|girda,pekli|dabi|zsübe|timó|girda|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 REVEAL-TR,,,1889.4515,1,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,N5|N4|REVEAL,Ab|JUMP|N2|REVEAL|N5|PUSH|N4,timó|dabi|girda,zsot|bonip|murak|girda|timó|vánta|dabi,1,5.9387,9.1894,timó dabi girda,1902.8539,0,8,8,8,1,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,N5|N4|REVEAL,Ab|JUMP|N2|REVEAL|N5|PUSH|N4,timó dabi girda,timó|dabi|girda,zsot|bonip|murak|girda|timó|vánta|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,1903.3574,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|PUSH|Aa|N3|Ab|GO,zilép|bonip,bonip|vánta|gyék|zilép|zsot|kávler,1,5.8006,10.0933,zilép bonip,1918.2444,0,9,9,9,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|PUSH|Aa|N3|Ab|GO,zilép bonip,zilép|bonip,bonip|vánta|gyék|zilép|zsot|kávler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,1918.7497,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,N4|N3|REVEAL|N5|HIDE|Aa|N1,timó|dabi|zsübe,dabi|zilép|girda|timó|zsübe|gyék|pekli,1,6.7236,11.3704,timó dabi zsübe,1932.5399,0,10,10,10,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,N4|N3|REVEAL|N5|HIDE|Aa|N1,timó dabi zsübe,timó|dabi|zsübe,dabi|zilép|girda|timó|zsübe|gyék|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N2 REVEAL-INTR,,,1933.0445,1,SBJ-N2-REVEAL-INTR.mp4,N2|REVEAL,HIDE|N2|GO|REVEAL|PUSH|N5,murak|girda,zsübe|murak|kávler|girda|vánta|timó,1,7.2584,9.5088,murak girda,1944.8219,0,11,11,11,1,SBJ-N2-REVEAL-INTR.mp4,N2|REVEAL,HIDE|N2|GO|REVEAL|PUSH|N5,murak girda,murak|girda,zsübe|murak|kávler|girda|vánta|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,1945.3251,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,Ab|HIDE|N4|N3|N2|GO|N5,timó|dabi|zsübe,zsot|zsübe|dabi|zilép|murak|kávler|timó,1,6.1897,9.7669,timó dabi zsübe,1958.3166,0,12,12,12,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,Ab|HIDE|N4|N3|N2|GO|N5,timó dabi zsübe,timó|dabi|zsübe,zsot|zsübe|dabi|zilép|murak|kávler|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N1 GO-INTR,,,1958.8211,1,SBJ-N1-GO-INTR.mp4,N1|GO,HIDE|N2|N1|GO|REVEAL|N3,pekli|kávler,zsübe|murak|pekli|kávler|girda|zilép,1,8.2725,23.6242,pekli kávler,1985.5167,0,13,13,13,1,SBJ-N1-GO-INTR.mp4,N1|GO,HIDE|N2|N1|GO|REVEAL|N3,pekli kávler,pekli|kávler,zsübe|murak|pekli|kávler|girda|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,1986.0217,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,N5|N4|REVEAL|N3|PUSH|GO|N2,timó|zilép|girda,timó|dabi|girda|zilép|vánta|kávler|murak,1,6.557,10.273,timó zilép girda,1998.1038,0,14,14,14,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,N5|N4|REVEAL|N3|PUSH|GO|N2,timó zilép girda,timó|zilép|girda,timó|dabi|girda|zilép|vánta|kávler|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,1998.6079,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|N2|REVEAL|N5|N3|N4,zilép|bonip,bonip|murak|girda|timó|zilép|dabi,1,5.6607,8.3488,zilép bonip,2010.0368,0,15,15,15,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|N2|REVEAL|N5|N3|N4,zilép bonip,zilép|bonip,bonip|murak|girda|timó|zilép|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N4 HIDE-INTR,,,2010.5412,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,GO|N4|Ab|N1|N2|HIDE,dabi|zsübe,kávler|dabi|zsot|pekli|murak|zsübe,1,7.2584,9.642,dabi zsübe,2031.777,0,16,16,16,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,GO|N4|Ab|N1|N2|HIDE,dabi zsübe,dabi|zsübe,kávler|dabi|zsot|pekli|murak|zsübe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR,,,2032.2821,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,PUSH|N4|Ab|N1|N2|HIDE|N5,timó|murak|vánta,vánta|dabi|zsot|pekli|murak|zsübe|timó,1,7.2931,10.8703,timó murak vánta,2045.3084,0,17,17,17,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,PUSH|N4|Ab|N1|N2|HIDE|N5,timó murak vánta,timó|murak|vánta,vánta|dabi|zsot|pekli|murak|zsübe|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N5 REVEAL-INTR,,,2045.8131,1,SBJ-N5-REVEAL-INTR.mp4,N5|REVEAL,PUSH|N5|GO|REVEAL|JUMP|N4,timó|girda,vánta|timó|kávler|girda|bonip|dabi,1,11.3079,13.3778,timó girda,2062.1448,0,18,18,18,1,SBJ-N5-REVEAL-INTR.mp4,N5|REVEAL,PUSH|N5|GO|REVEAL|JUMP|N4,timó girda,timó|girda,vánta|timó|kávler|girda|bonip|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N3 HIDE-INTR,,,2062.6501,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,N2|N3|N5|HIDE|N1|N4,zilép|zsübe,murak|zilép|timó|zsübe|pekli|dabi,1,6.5788,9.7451,zilép zsübe,2075.1897,0,19,19,19,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,N2|N3|N5|HIDE|N1|N4,zilép zsübe,zilép|zsübe,murak|zilép|timó|zsübe|pekli|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR,,,2075.6948,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,JUMP|N1|N2|N3|PUSH|Ab|N5,timó|murak|vánta,bonip|pekli|murak|zilép|vánta|zsot|timó,1,5.4663,7.7029,timó murak vánta,2086.1301,0,20,20,20,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,JUMP|N1|N2|N3|PUSH|Ab|N5,timó murak vánta,timó|murak|vánta,bonip|pekli|murak|zilép|vánta|zsot|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 PUSH-TR,,,2086.6347,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,N5|N1|PUSH,JUMP|GO|PUSH|N1|Ab|Aa|N5,timó|pekli|vánta,bonip|kávler|vánta|pekli|zsot|gyék|timó,1,4.9463,10.1071,timó pekli vánta,2099.2928,0,21,21,21,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,N5|N1|PUSH,JUMP|GO|PUSH|N1|Ab|Aa|N5,timó pekli vánta,timó|pekli|vánta,bonip|kávler|vánta|pekli|zsot|gyék|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 HIDE-TR LOC.N3,,,2099.7974,1,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,N5|N2|HIDE|N3,Aa|N5|N2|HIDE|N4|N1|GO|N3,timó|murak|zsübe|zilép,gyék|timó|murak|zsübe|dabi|pekli|kávler|zilép,1,5.9118,18.1983,timó murak zsübe zilép,2129.2002,0,22,22,22,1,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,N5|N2|HIDE|N3,Aa|N5|N2|HIDE|N4|N1|GO|N3,timó murak zsübe zilép,timó|murak|zsübe|zilép,gyék|timó|murak|zsübe|dabi|pekli|kávler|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N4 REVEAL-INTR LOC.N3,,,2129.7069,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,N2|N3|Aa|N5|PUSH|REVEAL|N4,dabi|girda|zilép,murak|zilép|gyék|timó|vánta|girda|dabi,1,5.9942,10.253,dabi girda zilép,2141.852,0,23,23,23,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,N2|N3|Aa|N5|PUSH|REVEAL|N4,dabi girda zilép,dabi|girda|zilép,murak|zilép|gyék|timó|vánta|girda|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,SBJ.N4 REVEAL-INTR LOC.N3,,,2142.3554,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,HIDE|PUSH|Ab|N3|REVEAL|GO|N4,dabi|girda|zilép,zsübe|vánta|zsot|zilép|girda|kávler|dabi,1,5.3205,9.0714,dabi girda zilép,2154.2415,0,24,24,24,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,HIDE|PUSH|Ab|N3|REVEAL|GO|N4,dabi girda zilép,dabi|girda|zilép,zsübe|vánta|zsot|zilép|girda|kávler|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,348650,2001.04.20.,2026-04-18_09h38.52.342,BrocantoHPilot1WOSession2,2025.2.4,Win32,142.8571429,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 PUSH-TR LOC.N2,,,2154.7472,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,N5|N1|PUSH|N2,N1|N2|HIDE|PUSH|N5|GO|REVEAL|N3,timó|pekli|vánta|murak,pekli|murak|zsübe|vánta|timó|kávler|girda|zilép,1,5.0426,15.0444,timó pekli vánta murak,2171.762,0,25,25,25,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,N5|N1|PUSH|N2,N1|N2|HIDE|PUSH|N5|GO|REVEAL|N3,timó pekli vánta murak,timó|pekli|vánta|murak,pekli|murak|zsübe|vánta|timó|kávler|girda|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
