participant,participant_unique_id,birth_date,date,experiment_name,session,loop,trial_id_global,running_index,task_type,trial_type,legality,sentence_complexity,target_sentence,foil_sentence,sentence_frame,foil_sentence_frame,previous_encounters,target_video,foil_video,audio,t_start,t_end,reaction_time,correct_response,response,accuracy
ALP1204,ALP1204,,2026-01-01_00h00.00.000,BrocantoHPilot1MorphSession1,1,1,41,41,Passive,,legal,2,SBJ.N5 JUMP-INTR LOC.N4,,SBJ-V.INTR-LOC,,0,SBJ-N5-JUMP-INTR-LOC-N4.mp4,,LOC-N4-JUMP-INTR-SBJ-N5.mp3,0,0,0,,,
ALP1204,ALP1204,,2026-01-01_00h00.00.000,BrocantoHPilot1MorphSession1,1,1,42,42,Passive,,legal,3,OBJ.N5 Ab SBJ.N1 PUSH-TR,,OBJ-SBJ-V.TR,,0,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp4,,PUSH-TR-Ab-SBJ-N1-OBJ-N5.mp3,0,0,0,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,43,1,Passive,,legal,1,SBJ.N1 GO-INTR,,SBJ-V.INTR,,0,SBJ-N1-GO-INTR.mp4,,SBJ-N1-GO-INTR.mp3,198.8277,204.6036,5.775900000000007,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,44,2,Passive,,legal,2,OBJ.N5 SBJ.N3 REVEAL-TR,,OBJ-SBJ-V.TR,,2,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,204.6044,213.0715,8.467099999999988,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,45,3,Passive,,legal,2,OBJ.N5 SBJ.N2 PUSH-TR,,OBJ-SBJ-V.TR,,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,,SBJ-N2-OBJ-N5-PUSH-TR.mp3,213.0728,219.5883,6.515500000000003,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,46,4,Passive,,legal,1,SBJ.N1 GO-INTR,,SBJ-V.INTR,,1,SBJ-N1-GO-INTR.mp4,,SBJ-N1-GO-INTR.mp3,219.5894,226.2381,6.648699999999991,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,47,5,Passive,,legal,2,OBJ.N5 SBJ.N4 HIDE-TR,,OBJ-SBJ-V.TR,,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,,SBJ-N4-HIDE-TR-OBJ-N5.mp3,226.2387,232.2379,5.999200000000002,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,48,6,Passive,,legal,1,SBJ.N2 HIDE-INTR,,SBJ-V.INTR,,0,SBJ-N2-HIDE-INTR.mp4,,SBJ-N2-HIDE-INTR.mp3,232.2385,238.0051,5.766600000000011,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,49,7,Passive,,legal,2,OBJ.N5 SBJ.N3 REVEAL-TR,,OBJ-SBJ-V.TR,,3,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,238.0065,244.6051,6.598600000000005,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,50,8,Passive,,legal,1,SBJ.N3 JUMP-INTR,,SBJ-V.INTR,,0,SBJ-N3-JUMP-INTR.mp4,,JUMP-INTR-SBJ-N3.mp3,244.6065,250.5717,5.965199999999982,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,51,9,Passive,,legal,1,SBJ.N5 REVEAL-INTR,,SBJ-V.INTR,,1,SBJ-N5-REVEAL-INTR.mp4,,SBJ-N5-REVEAL-INTR.mp3,250.5729,256.9372,6.364300000000014,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,52,10,Passive,,legal,2,OBJ.N5 SBJ.N4 HIDE-TR,,OBJ-SBJ-V.TR,,2,OBJ-N5-SBJ-N4-HIDE-TR.mp4,,SBJ-N4-HIDE-TR-OBJ-N5.mp3,256.9376,262.6216,5.684000000000026,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,53,11,Passive,,legal,1,SBJ.N3 JUMP-INTR,,SBJ-V.INTR,,1,SBJ-N3-JUMP-INTR.mp4,,JUMP-INTR-SBJ-N3.mp3,262.6225,268.655,6.03249999999997,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,54,12,Passive,,legal,2,OBJ.N5 SBJ.N2 PUSH-TR,,OBJ-SBJ-V.TR,,2,OBJ-N5-SBJ-N2-PUSH-TR.mp4,,SBJ-N2-OBJ-N5-PUSH-TR.mp3,268.6568,274.872,6.2152000000000385,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,55,13,Passive,,legal,2,OBJ.N5 SBJ.N1 HIDE-TR,,OBJ-SBJ-V.TR,,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,,OBJ-N5-HIDE-TR-SBJ-N1.mp3,274.8732,281.2048,6.33159999999998,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,56,14,Passive,,legal,1,SBJ.N2 HIDE-INTR,,SBJ-V.INTR,,1,SBJ-N2-HIDE-INTR.mp4,,SBJ-N2-HIDE-INTR.mp3,281.2054,288.2216,7.016200000000026,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,57,15,Passive,,legal,2,OBJ.N5 SBJ.N2 PUSH-TR,,OBJ-SBJ-V.TR,,3,OBJ-N5-SBJ-N2-PUSH-TR.mp4,,SBJ-N2-OBJ-N5-PUSH-TR.mp3,288.2221,294.7056,6.483499999999992,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,58,16,Passive,,legal,1,SBJ.N3 GO-INTR,,SBJ-V.INTR,,0,SBJ-N3-GO-INTR.mp4,,GO-INTR-SBJ-N3.mp3,294.707,300.4056,5.698599999999999,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,59,17,Passive,,legal,1,SBJ.N4 REVEAL-INTR,,SBJ-V.INTR,,0,SBJ-N4-REVEAL-INTR.mp4,,REVEAL-INTR-SBJ-N4.mp3,300.4067,306.0708,5.664100000000019,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,60,18,Passive,,legal,2,OBJ.N5 SBJ.N3 REVEAL-TR,,OBJ-SBJ-V.TR,,4,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,306.0712,320.1222,14.051000000000045,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,61,19,Passive,,legal,1,SBJ.N5 JUMP-INTR,,SBJ-V.INTR,,0,SBJ-N5-JUMP-INTR.mp4,,SBJ-N5-JUMP-INTR.mp3,320.1231,325.6723,5.549199999999985,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,62,20,Passive,,legal,1,SBJ.N3 GO-INTR,,SBJ-V.INTR,,1,SBJ-N3-GO-INTR.mp4,,GO-INTR-SBJ-N3.mp3,325.6732,331.7723,6.099099999999964,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,63,21,Passive,,legal,2,OBJ.N5 SBJ.N3 REVEAL-TR,,OBJ-SBJ-V.TR,,5,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,331.7731,339.4225,7.649400000000014,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,64,22,Passive,,legal,2,OBJ.N5 SBJ.N1 REVEAL-TR,,OBJ-SBJ-V.TR,,2,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,,REVEAL-TR-SBJ-N1-OBJ-N5.mp3,339.4235,345.055,5.631500000000017,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,65,23,Passive,,legal,3,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,,OBJ-SBJ-V.TR-LOC,,0,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,,SBJ-N2-LOC-N4-OBJ-N5-PUSH-TR.mp3,345.0555,350.9391,5.883600000000001,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,66,24,Passive,,legal,2,SBJ.N4 REVEAL-INTR LOC.N5,,SBJ-V.INTR-LOC,,0,SBJ-N4-REVEAL-INTR-LOC-N5.mp4,,REVEAL-INTR-SBJ-N4-LOC-N5.mp3,350.9399,357.0225,6.082599999999957,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,67,25,Passive,,legal,3,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,,OBJ-SBJ-V.TR-LOC,,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,,SBJ-N1-LOC-N2-HIDE-TR-OBJ-N5.mp3,357.0234,363.2383,6.2149,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,68,26,Passive,,legal,2,SBJ.N2 REVEAL-INTR LOC.N5,,SBJ-V.INTR-LOC,,0,SBJ-N2-REVEAL-INTR-LOC-N5.mp4,,REVEAL-INTR-SBJ-N2-LOC-N5.mp3,363.2394,369.1385,5.899100000000033,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,69,27,Passive,,legal,3,OBJ.N5 SBJ.N1 PUSH-TR LOC.N2,,OBJ-SBJ-V.TR-LOC,,0,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,,OBJ-N5-PUSH-TR-SBJ-N1-LOC-N2.mp3,369.1394,374.8888,5.74939999999998,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,70,28,Passive,,legal,2,SBJ.N3 REVEAL-INTR LOC.N4,,SBJ-V.INTR-LOC,,0,SBJ-N3-REVEAL-INTR-LOC-N4.mp4,,SBJ-N3-REVEAL-INTR-LOC-N4.mp3,374.8893,380.7728,5.883500000000026,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,71,29,Passive,,legal,3,OBJ.N5 SBJ.N4 HIDE-TR LOC.N3,,OBJ-SBJ-V.TR-LOC,,0,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N3.mp4,,SBJ-N4-OBJ-N5-LOC-N3-HIDE-TR.mp3,380.774,387.3398,6.565800000000024,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,72,30,Passive,,legal,3,OBJ.N5 SBJ.N3 REVEAL-TR LOC.N4,,OBJ-SBJ-V.TR-LOC,,0,OBJ-N5-SBJ-N3-REVEAL-TR-LOC-N4.mp4,,OBJ-N5-LOC-N4-SBJ-N3-REVEAL-TR.mp3,387.341,394.3061,6.965100000000007,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,73,31,Passive,,legal,3,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,,OBJ-SBJ-V.TR-LOC,,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,,SBJ-N2-LOC-N4-OBJ-N5-PUSH-TR.mp3,394.3069,400.1562,5.849300000000028,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,74,32,Passive,,legal,2,OBJ.N5 SBJ.N1 REVEAL-TR,,OBJ-SBJ-V.TR,,3,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,,REVEAL-TR-SBJ-N1-OBJ-N5.mp3,400.157,405.8897,5.7327000000000226,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,75,33,Passive,,legal,3,OBJ.N5 SBJ.N4 HIDE-TR LOC.N2,,OBJ-SBJ-V.TR-LOC,,0,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N2.mp4,,OBJ-N5-HIDE-TR-LOC-N2-SBJ-N4.mp3,405.8908,411.9897,6.098900000000015,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,76,34,Passive,,legal,1,SBJ.N5 JUMP-INTR,,SBJ-V.INTR,,1,SBJ-N5-JUMP-INTR.mp4,,SBJ-N5-JUMP-INTR.mp3,411.9906,417.6893,5.698700000000031,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,77,35,Passive,,legal,2,Aa SBJ.N5 HIDE-INTR,,SBJ-V.INTR,,0,Aa-SBJ-N5-HIDE-INTR.mp4,,HIDE-INTR-Aa-SBJ-N5.mp3,417.6904,423.5564,5.8659999999999854,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,78,36,Passive,,legal,2,SBJ.N5 GO-INTR LOC.N3,,SBJ-V.INTR-LOC,,0,SBJ-N5-GO-INTR-LOC-N3.mp4,,GO-INTR-SBJ-N5-LOC-N3.mp3,423.5573,429.5227,5.965399999999988,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,79,37,Passive,,legal,2,SBJ.N2 JUMP-INTR LOC.N1,,SBJ-V.INTR-LOC,,0,SBJ-N2-JUMP-INTR-LOC-N1.mp4,,LOC-N1-SBJ-N2-JUMP-INTR.mp3,429.5232,435.0395,5.516300000000001,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,80,38,Passive,,legal,2,SBJ.N3 GO-INTR LOC.N2,,SBJ-V.INTR-LOC,,0,SBJ-N3-GO-INTR-LOC-N2.mp4,,LOC-N2-GO-INTR-SBJ-N3.mp3,435.04,440.5399,5.499899999999968,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,81,39,Passive,,legal,2,SBJ.N5 HIDE-INTR LOC.N3,,SBJ-V.INTR-LOC,,0,SBJ-N5-HIDE-INTR-LOC-N3.mp4,,SBJ-N5-HIDE-INTR-LOC-N3.mp3,440.541,446.5729,6.031900000000007,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,82,40,Passive,,legal,2,SBJ.N1 HIDE-INTR LOC.N3,,SBJ-V.INTR-LOC,,0,SBJ-N1-HIDE-INTR-LOC-N3.mp4,,SBJ-N1-LOC-N3-HIDE-INTR.mp3,446.5734,462.6221,16.048699999999997,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,83,41,Passive,,legal,2,OBJ.N5 SBJ.N4 HIDE-TR,,OBJ-SBJ-V.TR,,3,OBJ-N5-SBJ-N4-HIDE-TR.mp4,,SBJ-N4-HIDE-TR-OBJ-N5.mp3,462.6224,474.2732,11.650799999999947,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,84,42,Passive,,legal,3,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,,OBJ-SBJ-V.TR-LOC,,2,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,,SBJ-N1-LOC-N2-HIDE-TR-OBJ-N5.mp3,474.2735,492.1242,17.85069999999996,,,
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,43,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,,26.9305,28.6972,1.7667000000000002,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,44,Comprehension,,legal,,,,,,,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-GO-INTR.mp4,,24.0485,23.1484,-0.9001000000000019,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,87,45,Comprehension,wrong_verb,legal,1,SBJ.N5 JUMP-INTR,SBJ.N5 HIDE-INTR,SBJ-V.INTR,SBJ-V.INTR,2,SBJ-N5-JUMP-INTR.mp4,SBJ-N5-HIDE-INTR.mp4,,13.5821,14.4654,0.8833000000000002,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,46,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N3-SBJ-N5-PUSH-TR.mp4,,16.5148,15.9983,-0.5165000000000006,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,47,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N3-PUSH-TR.mp4,OBJ-N3-SBJ-N5-PUSH-TR.mp4,,26.5656,35.1824,8.616800000000001,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,48,Comprehension,,legal,,,,,,,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-REVEAL-INTR.mp4,,16.5656,23.199,6.633400000000002,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,49,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N4-HIDE-TR.mp4,OBJ-N4-SBJ-N5-REVEAL-TR.mp4,,35.499,43.0323,7.533299999999997,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,92,50,Comprehension,wrong_verb,legal,1,SBJ.N2 REVEAL-INTR,SBJ.N2 HIDE-INTR,SBJ-V.INTR,SBJ-V.INTR,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-HIDE-INTR.mp4,,25.9165,25.9498,0.03330000000000055,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,51,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N4-SBJ-N5-PUSH-TR.mp4,,17.4489,23.7489,6.300000000000001,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,94,52,Comprehension,wrong_verb,legal,1,SBJ.N1 GO-INTR,SBJ.N1 HIDE-INTR,SBJ-V.INTR,SBJ-V.INTR,2,SBJ-N1-GO-INTR.mp4,SBJ-N1-HIDE-INTR.mp4,,16.7161,18.1994,1.4832999999999998,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,53,Comprehension,,legal,,,,,,,SBJ-N4-REVEAL-INTR.mp4,SBJ-N4-JUMP-INTR.mp4,,21.3984,22.5151,1.1167000000000016,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,54,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,OBJ-N4-SBJ-N5-PUSH-TR.mp4,,16.299,18.9323,2.633300000000002,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,55,Comprehension,,legal,,,,,,,SBJ-N3-JUMP-INTR.mp4,SBJ-N3-GO-INTR.mp4,,14.8985,18.9652,4.066699999999999,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,56,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N4-SBJ-N5-PUSH-TR.mp4,,16.3323,15.8654,-0.46690000000000076,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,57,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,OBJ-N4-SBJ-N5-HIDE-TR.mp4,,19.1654,18.332,-0.833400000000001,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,58,Comprehension,,legal,,,,,,,SBJ-N5-GO-INTR.mp4,SBJ-N5-HIDE-INTR.mp4,,14.3147,14.2153,-0.09940000000000104,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,59,Comprehension,,legal,,,,,,,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-REVEAL-INTR.mp4,,22.8825,29.6824,6.799900000000001,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,60,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N3-HIDE-TR.mp4,OBJ-N3-SBJ-N5-HIDE-TR.mp4,,23.3655,42.6324,19.266899999999996,2,1,0
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,103,61,Comprehension,wrong_verb,legal,1,SBJ.N5 REVEAL-INTR,SBJ.N5 JUMP-INTR,SBJ-V.INTR,SBJ-V.INTR,2,SBJ-N5-REVEAL-INTR.mp4,SBJ-N5-JUMP-INTR.mp4,,15.6654,15.8489,0.18350000000000044,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,62,Comprehension,,legal,,,,,,,SBJ-N5-GO-INTR.mp4,SBJ-N5-JUMP-INTR.mp4,,14.7344,13.6484,-1.0860000000000003,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,63,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N1-SBJ-N5-REVEAL-TR.mp4,,18.0988,18.6487,0.5499000000000009,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,64,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,OBJ-N4-SBJ-N5-REVEAL-TR.mp4,,17.5151,41.5153,24.000200000000003,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,65,Comprehension,,legal,,,,,,,SBJ-N2-REVEAL-INTR-LOC-N4.mp4,SBJ-N4-JUMP-INTR-LOC-N2.mp4,,17.5817,30.3984,12.816699999999997,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,66,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp4,OBJ-N4-SBJ-N5-PUSH-TR-LOC-N2.mp4,,28.0153,43.382,15.366699999999998,1,2,0
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,67,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N2-REVEAL-TR-LOC-N4.mp4,,16.9318,25.1318,8.2,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,68,Comprehension,,legal,,,,,,,SBJ-N2-REVEAL-INTR-LOC-N4.mp4,SBJ-N4-REVEAL-INTR-LOC-N2.mp4,,16.1818,25.1485,8.9667,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,69,Comprehension,,legal,,,,,,,SBJ-N5-REVEAL-INTR-LOC-N4.mp4,SBJ-N4-JUMP-INTR-LOC-N5.mp4,,25.2653,40.8821,15.616800000000001,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,70,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N4-SBJ-N5-REVEAL-TR-LOC-N1.mp4,,25.9656,32.3813,6.415700000000005,2,1,0
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,71,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,OBJ-N1-SBJ-N5-REVEAL-TR-LOC-N2.mp4,,18.0985,24.1153,6.0168,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,72,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,OBJ-N2-SBJ-N5-PUSH-TR-LOC-N4.mp4,,22.6648,30.3153,7.650500000000001,2,1,0
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,73,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,OBJ-N3-SBJ-N1-HIDE-TR-LOC-N5.mp4,,24.0496,32.516,8.466399999999997,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,74,Comprehension,,legal,,,,,,,SBJ-N3-GO-INTR.mp4,SBJ-N3-HIDE-INTR.mp4,,,13.9988,,1,1,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,75,Comprehension,,legal,,,,,,,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N4.mp4,OBJ-N4-SBJ-N3-PUSH-TR-LOC-N5.mp4,,16.415,23.2988,6.883800000000001,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,76,Comprehension,,legal,,,,,,,OBJ-N5-Ab-SBJ-N1-HIDE-TR.mp4,OBJ-N5-Aa-SBJ-N1-PUSH-TR.mp4,,,16.0811,,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,1,119,77,Comprehension,wrong_verb,legal,1,SBJ.N1 JUMP-INTR,SBJ.N1 GO-INTR,SBJ-V.INTR,SBJ-V.INTR,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-GO-INTR.mp4,,28.4822,35.2489,6.7667,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,78,Comprehension,,legal,,,,,,,SBJ-N2-HIDE-INTR-LOC-N3.mp4,SBJ-N3-GO-INTR-LOC-N2.mp4,,,16.5491,,2,2,1
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,79,Comprehension,,legal,,,,,,,SBJ-N4-HIDE-INTR-LOC-N5.mp4,SBJ-N5-HIDE-INTR-LOC-N4.mp4,,16.9322,26.1655,9.2333,2,1,0
ALP1204,ALP1204,,2026-05-25_19h00.29.126,BrocantoHPilot1MorphSession2,2,,,80,Comprehension,,legal,,,,,,,SBJ-N5-GO-INTR-LOC-N4.mp4,SBJ-N4-REVEAL-INTR-LOC-N5.mp4,,22.3984,22.5317,0.13330000000000197,1,1,1
